data,A845,A859,A860,A841,A844,A815,A880
2008-09-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-27,14.6,0.2,24.0,15.6,9.6,11.2,0.4
2008-09-28,35.2,0.0,0.0,0.0,0.0,1.6,2.2
2008-09-29,4.2,0.0,0.0,0.0,0.0,0.2,0.0
2008-09-30,6.8,6.0,1.8,4.2,4.6,3.0,18.8
2008-10-01,2.0,0.0,0.0,0.0,0.0,0.2,0.0
2008-10-02,17.0,10.8,37.4,22.8,20.4,15.6,35.6
2008-10-03,0.0,0.2,0.0,0.2,0.0,0.0,0.0
2008-10-04,13.6,,40.8,47.0,9.2,13.4,6.4
2008-10-05,6.8,23.6,17.2,22.4,11.4,3.6,3.4
2008-10-06,2.0,0.2,0.0,0.2,0.0,0.2,0.0
2008-10-07,0.0,0.0,0.0,0.0,0.2,0.2,0.4
2008-10-08,2.6,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-09,4.4,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-10,2.2,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-11,6.4,1.2,0.0,1.4,4.8,0.0,0.0
2008-10-12,18.6,5.0,5.2,1.8,7.4,9.0,4.4
2008-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-14,11.0,0.0,5.4,0.6,22.2,20.4,29.8
2008-10-15,15.4,9.4,0.6,2.0,14.6,6.4,17.4
2008-10-16,18.2,24.8,18.0,7.2,37.4,29.0,35.2
2008-10-17,42.8,21.0,,29.0,17.6,8.0,2.4
2008-10-18,35.4,44.8,,35.6,21.8,25.8,17.6
2008-10-19,39.0,1.0,0.0,1.0,0.8,8.4,0.4
2008-10-20,8.4,0.0,0.0,0.2,0.0,0.0,0.0
2008-10-21,5.6,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-22,6.4,0.0,0.0,0.0,0.4,0.0,0.0
2008-10-23,11.8,0.0,0.4,0.6,0.8,6.8,3.0
2008-10-24,14.0,23.0,23.4,29.6,12.6,20.8,15.6
2008-10-25,20.0,6.2,10.0,27.0,0.8,41.4,49.8
2008-10-26,37.4,0.0,32.6,13.2,,,
2008-10-27,17.2,19.0,20.8,9.4,,35.8,21.0
2008-10-28,0.4,1.0,0.0,0.0,0.0,0.0,0.0
2008-10-29,11.4,31.0,28.6,34.8,15.8,6.0,7.0
2008-10-30,6.0,35.0,21.6,33.0,20.6,5.8,5.6
2008-10-31,0.2,0.0,0.0,0.0,0.0,0.2,0.2
2008-11-01,2.4,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-02,16.8,37.8,35.6,54.0,,25.0,28.4
2008-11-03,15.4,1.0,17.2,6.6,2.6,10.0,2.2
2008-11-04,4.4,0.0,0.0,0.6,0.0,0.4,0.0
2008-11-05,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-06,34.6,5.0,1.4,19.0,14.0,18.0,12.6
2008-11-07,6.4,3.2,11.4,3.2,7.6,7.2,0.2
2008-11-08,3.4,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-09,0.0,0.0,0.0,0.0,19.4,0.2,3.8
2008-11-10,17.2,0.8,0.0,11.2,20.2,3.0,3.4
2008-11-11,33.4,2.4,0.0,0.0,0.2,0.8,0.0
2008-11-12,56.2,,36.2,33.0,44.8,,
2008-11-13,24.4,17.2,13.4,8.8,4.6,3.0,2.0
2008-11-14,8.2,0.0,0.8,0.0,1.0,3.0,7.6
2008-11-15,10.4,1.6,11.0,5.0,2.8,9.4,0.6
2008-11-16,3.6,0.0,0.0,0.0,0.2,0.2,0.0
2008-11-17,5.2,0.4,0.2,0.0,0.6,0.0,0.4
2008-11-18,2.4,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-19,33.2,0.0,0.6,0.0,0.0,0.2,0.0
2008-11-20,16.8,4.4,5.6,10.4,8.8,17.8,6.6
2008-11-21,49.8,3.4,0.0,0.4,0.0,20.2,0.6
2008-11-22,28.0,1.2,1.8,1.4,0.2,2.6,13.2
2008-11-23,44.4,0.0,0.0,0.8,0.2,1.0,1.2
2008-11-24,16.2,0.0,0.0,0.0,0.0,5.0,0.0
2008-11-25,14.2,0.0,0.0,0.0,0.0,4.4,0.0
2008-11-26,1.6,0.0,0.2,0.0,0.0,0.0,0.0
2008-11-27,2.8,0.0,0.2,0.0,0.0,0.0,0.0
2008-11-28,13.8,0.0,0.0,0.0,0.0,0.6,0.0
2008-11-29,3.2,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-30,6.4,0.0,0.0,0.0,0.0,11.2,0.0
2008-12-01,6.4,5.0,5.2,21.6,16.8,4.0,29.0
2008-12-02,0.8,0.0,0.0,0.0,0.2,0.8,0.0
2008-12-03,10.6,7.6,7.6,18.0,12.4,7.4,5.8
2008-12-04,0.2,0.2,0.0,0.0,0.0,1.0,0.8
2008-12-05,1.2,0.0,0.0,0.0,0.0,0.2,0.2
2008-12-06,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-07,0.4,0.0,0.0,0.0,0.0,0.2,0.0
2008-12-08,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-09,0.0,0.0,0.0,0.0,0.0,2.8,0.0
2008-12-10,23.0,9.6,,5.6,9.6,18.0,2.2
2008-12-11,11.0,0.4,1.8,0.0,0.0,0.8,0.0
2008-12-12,59.0,10.4,0.0,0.0,0.0,0.0,0.0
2008-12-13,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-14,1.6,0.0,0.0,0.0,0.0,0.2,0.0
2008-12-15,22.2,20.4,4.2,20.6,7.8,16.0,3.0
2008-12-16,29.8,1.0,4.2,0.0,2.6,5.0,0.2
2008-12-17,9.0,0.4,0.0,0.0,7.2,0.0,1.2
2008-12-18,17.8,1.8,7.6,0.0,0.2,0.2,0.0
2008-12-19,6.2,0.0,0.0,0.0,0.0,0.2,0.0
2008-12-20,1.8,0.0,0.0,0.0,0.0,0.2,0.0
2008-12-21,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-22,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-23,1.4,0.0,0.0,0.0,10.4,0.2,0.0
2008-12-24,15.6,0.4,0.4,23.0,0.8,9.0,3.8
2008-12-25,9.6,25.6,30.8,24.4,15.4,9.2,13.8
2008-12-26,0.6,0.0,0.0,0.0,0.0,0.0,0.2
2008-12-27,0.2,1.2,0.0,0.0,0.0,0.0,0.0
2008-12-28,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-29,0.0,0.0,1.4,0.0,0.4,0.0,0.0
2008-12-30,10.2,0.0,1.6,0.0,2.2,8.8,0.0
2008-12-31,1.8,25.6,0.0,0.0,0.0,0.0,0.0
2009-01-01,6.8,3.8,0.0,0.0,0.0,2.2,0.0
2009-01-02,60.0,30.2,27.8,32.6,1.2,2.8,2.0
2009-01-03,,22.4,16.6,8.4,42.4,22.4,29.0
2009-01-04,,6.6,22.0,13.8,17.8,9.6,18.6
2009-01-05,5.0,6.0,0.6,13.8,0.2,0.2,1.4
2009-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-08,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-09,2.4,5.8,0.0,0.0,0.0,0.0,1.2
2009-01-10,11.2,46.2,27.8,39.4,8.8,13.2,24.6
2009-01-11,14.4,16.4,16.6,22.2,0.0,2.8,0.0
2009-01-12,14.8,13.4,15.8,3.0,0.0,,0.8
2009-01-13,0.2,0.4,0.8,2.8,0.2,0.2,0.0
2009-01-14,0.6,0.2,0.0,0.0,0.2,1.2,0.0
2009-01-15,0.2,0.2,0.0,7.6,0.0,0.0,0.0
2009-01-16,3.6,5.2,8.8,4.4,0.0,0.2,0.0
2009-01-17,24.4,0.6,27.6,46.8,0.6,10.8,7.0
2009-01-18,2.0,25.4,14.2,20.6,11.4,9.6,6.6
2009-01-19,26.6,0.0,0.0,5.2,0.0,0.0,2.8
2009-01-20,24.4,26.0,2.0,11.2,0.4,20.0,3.0
2009-01-21,44.4,0.0,0.0,0.0,0.0,0.0,0.6
2009-01-22,4.4,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-23,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-24,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-25,2.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-26,1.6,0.0,0.0,0.0,0.0,0.4,0.0
2009-01-27,33.2,0.8,0.0,0.0,0.0,6.0,0.0
2009-01-28,29.8,0.2,0.2,0.4,0.0,6.4,0.0
2009-01-29,8.4,7.4,1.4,34.0,5.2,1.8,29.6
2009-01-30,8.8,2.6,1.4,2.0,0.0,5.2,3.0
2009-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2009-02-01,0.4,0.0,0.0,0.0,0.4,3.6,17.0
2009-02-02,0.6,0.0,0.0,0.0,0.8,0.0,0.0
2009-02-03,0.2,7.4,0.8,4.6,3.0,0.2,3.4
2009-02-04,9.0,25.8,14.6,8.2,0.4,2.0,0.0
2009-02-05,27.0,1.2,11.2,0.0,0.0,2.2,0.2
2009-02-06,2.6,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-07,0.8,0.0,4.6,0.0,0.0,0.0,0.0
2009-02-08,54.4,0.0,0.4,0.0,0.0,0.0,0.0
2009-02-09,6.2,0.4,0.0,0.0,0.6,2.4,0.4
2009-02-10,0.4,8.0,0.2,2.0,0.0,0.0,0.0
2009-02-11,5.6,1.0,0.4,0.0,0.0,0.0,0.2
2009-02-12,4.0,18.0,16.0,9.6,20.8,7.2,11.0
2009-02-13,1.8,0.2,0.0,0.0,0.0,0.0,0.0
2009-02-14,0.2,0.0,0.0,0.0,0.0,0.2,0.0
2009-02-15,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2009-02-16,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-17,30.4,7.0,13.0,0.2,0.0,10.0,0.0
2009-02-18,22.2,10.2,4.0,22.4,21.4,12.2,8.8
2009-02-19,6.0,0.0,4.8,4.4,0.6,1.4,21.2
2009-02-20,3.8,0.0,0.0,0.0,3.4,1.6,32.0
2009-02-21,7.2,7.4,8.8,5.2,15.6,14.6,18.2
2009-02-22,14.6,17.2,12.6,11.4,3.2,7.8,0.2
2009-02-23,0.0,23.8,23.2,0.2,0.8,0.6,0.0
2009-02-24,1.4,2.8,3.4,0.0,29.0,2.8,23.8
2009-02-25,34.0,24.6,19.2,4.6,9.4,16.6,1.0
2009-02-26,2.6,0.6,2.0,0.6,0.0,0.0,0.4
2009-02-27,13.2,17.0,0.0,5.6,1.8,1.2,0.6
2009-02-28,21.8,4.8,0.8,0.0,0.4,14.0,0.6
2009-03-01,4.2,8.2,0.4,11.6,0.0,1.2,0.0
2009-03-02,6.0,0.6,6.2,0.2,13.8,30.8,2.6
2009-03-03,11.0,0.2,5.8,6.6,3.4,8.8,21.6
2009-03-04,0.2,0.0,0.0,0.0,0.0,0.4,0.2
2009-03-05,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-06,0.0,0.2,0.0,0.0,2.2,4.0,0.4
2009-03-07,9.8,0.0,0.0,0.2,0.0,0.2,0.2
2009-03-08,3.4,0.0,1.2,11.8,0.0,2.2,4.4
2009-03-09,20.2,4.0,7.6,0.4,0.0,26.2,0.2
2009-03-10,56.8,0.0,0.0,0.0,0.2,0.2,0.0
2009-03-11,18.2,9.4,0.0,0.0,0.4,0.2,1.2
2009-03-12,0.2,0.2,3.2,9.4,0.0,0.0,0.6
2009-03-13,12.4,14.0,16.0,10.6,1.0,0.4,2.0
2009-03-14,0.2,0.0,0.0,0.0,0.4,0.0,0.2
2009-03-15,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2009-03-16,1.4,0.0,0.0,0.0,0.0,0.0,0.2
2009-03-17,5.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-18,2.0,0.4,2.6,0.0,0.0,3.0,0.0
2009-03-19,1.4,4.6,0.0,11.4,0.0,0.0,0.0
2009-03-20,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-21,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-22,18.6,0.0,1.8,0.0,1.6,0.0,0.0
2009-03-23,14.4,0.0,0.0,0.0,0.0,4.6,26.8
2009-03-24,4.6,0.0,0.0,9.0,0.2,1.4,15.0
2009-03-25,30.0,0.2,5.0,0.2,0.0,0.0,0.0
2009-03-26,2.4,0.0,0.0,0.0,0.0,0.2,0.0
2009-03-27,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-28,3.2,2.4,6.6,1.8,1.8,1.6,3.2
2009-03-29,0.2,0.2,0.0,0.0,0.0,0.2,0.2
2009-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-31,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2009-04-01,6.2,0.0,0.0,0.0,0.0,0.2,0.2
2009-04-02,19.6,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-03,2.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-04,0.4,0.0,0.0,0.0,0.0,0.2,0.2
2009-04-05,0.6,0.0,0.6,0.0,0.0,0.0,0.2
2009-04-06,4.0,21.4,1.8,5.4,1.6,0.2,0.6
2009-04-07,50.4,0.0,0.0,0.0,0.2,0.2,0.2
2009-04-08,43.0,0.0,0.0,0.0,0.0,0.2,0.0
2009-04-09,5.8,0.0,0.0,0.0,0.0,0.0,0.2
2009-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-13,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-14,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-15,6.4,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-16,1.8,0.0,0.0,0.0,0.0,0.2,0.0
2009-04-17,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-20,6.2,0.0,0.8,0.0,0.8,1.6,1.2
2009-04-21,1.8,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-22,9.0,22.4,7.6,27.8,1.0,0.2,0.0
2009-04-23,35.2,1.0,5.6,0.4,6.6,14.6,6.4
2009-04-24,14.2,0.2,0.0,0.2,0.0,0.6,0.4
2009-04-25,6.8,0.2,0.0,0.2,0.0,0.2,0.2
2009-04-26,5.6,0.2,0.2,0.0,0.0,5.4,0.2
2009-04-27,0.6,0.6,0.0,0.0,0.2,0.2,0.2
2009-04-28,0.6,0.0,0.0,0.0,0.0,0.4,0.4
2009-04-29,0.2,0.0,0.0,0.0,0.0,0.2,0.0
2009-04-30,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2009-05-01,23.4,0.0,0.0,0.0,0.0,0.2,0.0
2009-05-02,0.4,0.0,0.0,0.0,0.0,0.2,0.0
2009-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2009-05-04,1.6,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-05,0.4,0.2,0.0,0.4,0.0,0.0,0.0
2009-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-08,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2009-05-09,12.2,0.2,0.2,0.0,0.0,3.0,2.6
2009-05-10,24.2,0.0,0.0,0.0,0.0,8.2,0.2
2009-05-11,0.4,0.0,0.2,0.0,0.0,0.2,0.2
2009-05-12,0.0,0.2,0.0,0.2,0.0,0.0,0.0
2009-05-13,15.4,23.4,20.6,,18.4,8.0,14.0
2009-05-14,21.2,30.0,23.2,44.0,46.4,30.4,33.2
2009-05-15,8.2,5.2,9.6,9.8,17.4,9.8,17.8
2009-05-16,0.0,0.2,0.0,0.2,0.0,0.0,0.4
2009-05-17,0.6,0.0,0.2,0.0,0.0,0.0,0.0
2009-05-18,0.0,0.4,0.0,0.0,0.0,0.0,0.2
2009-05-19,0.6,0.2,0.0,0.0,5.6,1.8,1.6
2009-05-20,0.8,0.0,0.0,0.0,0.0,0.0,0.2
2009-05-21,0.0,0.2,0.2,0.2,0.2,0.4,0.2
2009-05-22,0.0,0.4,0.2,0.2,0.0,0.0,0.2
2009-05-23,0.0,0.2,0.2,0.0,0.0,0.2,0.0
2009-05-24,0.0,0.2,0.2,0.2,0.0,0.4,0.4
2009-05-25,0.4,11.0,3.4,9.6,3.4,0.4,1.2
2009-05-26,0.8,1.4,0.2,0.0,0.0,0.0,0.0
2009-05-27,4.4,0.6,5.2,0.2,0.4,1.0,11.0
2009-05-28,11.6,3.0,17.6,8.2,0.2,6.6,3.0
2009-05-29,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2009-05-30,6.8,10.8,6.0,22.2,14.8,4.8,8.8
2009-05-31,26.6,17.2,19.6,13.4,28.0,22.2,20.4
2009-06-01,1.8,1.6,2.0,1.8,1.8,3.4,1.6
2009-06-02,0.0,0.0,0.2,0.0,0.2,0.0,0.2
2009-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-04,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2009-06-05,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2009-06-06,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2009-06-07,0.0,0.2,0.0,0.2,0.0,0.0,0.2
2009-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2009-06-09,1.8,0.4,0.2,0.2,16.4,5.8,17.6
2009-06-10,8.6,0.0,0.6,1.8,0.6,3.2,5.6
2009-06-11,0.0,0.2,0.0,0.2,0.0,0.2,0.0
2009-06-12,0.0,0.2,0.2,0.2,0.2,0.0,0.2
2009-06-13,0.0,0.0,0.0,0.2,0.0,0.4,0.0
2009-06-14,0.0,0.2,0.0,0.2,0.0,0.0,0.2
2009-06-15,0.2,0.2,0.2,0.0,0.0,0.0,0.0
2009-06-16,5.2,27.2,17.4,27.4,21.4,4.8,29.0
2009-06-17,6.2,11.8,10.6,6.0,14.6,4.6,19.8
2009-06-18,5.4,0.2,0.0,0.0,0.0,0.4,0.2
2009-06-19,0.2,0.0,0.2,0.2,0.0,0.4,0.0
2009-06-20,0.0,0.2,0.0,0.2,0.0,0.0,0.4
2009-06-21,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2009-06-22,0.0,0.2,0.2,0.0,0.0,0.0,0.0
2009-06-23,0.2,0.0,0.0,1.8,12.2,1.8,10.0
2009-06-24,8.8,8.2,5.2,8.8,7.2,8.8,6.4
2009-06-25,9.6,1.6,11.2,0.2,0.0,2.2,0.4
2009-06-26,0.6,0.0,0.0,0.2,0.2,0.4,0.2
2009-06-27,2.8,0.4,0.0,0.8,0.6,2.0,0.4
2009-06-28,5.0,1.0,8.4,6.0,0.2,4.0,1.0
2009-06-29,7.6,0.0,0.0,0.0,0.0,0.0,0.2
2009-06-30,48.0,19.2,18.4,4.0,19.6,8.0,10.2
2009-07-01,0.0,0.2,0.0,0.2,0.0,0.0,0.0
2009-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-03,0.0,0.2,0.0,0.2,0.0,0.0,0.0
2009-07-04,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2009-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-06,4.6,2.0,1.8,0.2,0.0,0.0,0.0
2009-07-07,10.4,5.6,5.8,9.6,13.4,1.0,8.6
2009-07-08,14.4,9.8,45.8,24.0,37.4,24.4,38.6
2009-07-09,8.4,13.2,13.2,11.8,11.6,7.0,10.4
2009-07-10,24.4,5.2,27.8,10.4,2.0,17.2,0.6
2009-07-11,5.0,25.0,12.8,15.4,5.6,8.8,8.8
2009-07-12,28.2,15.8,21.6,22.4,7.2,12.4,6.6
2009-07-13,0.2,0.2,0.0,0.0,0.0,0.0,0.0
2009-07-14,0.0,3.2,0.6,0.8,0.0,0.4,0.2
2009-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-16,41.6,12.2,24.6,25.8,54.4,45.2,33.4
2009-07-17,27.6,31.6,45.8,32.2,29.0,26.4,30.6
2009-07-18,0.2,0.0,0.0,0.0,0.2,0.0,0.2
2009-07-19,4.0,0.4,0.0,0.2,0.0,0.2,0.0
2009-07-20,4.8,0.0,0.0,0.0,0.0,0.2,0.0
2009-07-21,2.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-22,,6.4,8.4,14.2,14.0,9.2,12.2
2009-07-23,4.8,9.2,13.6,1.6,0.0,5.8,0.2
2009-07-24,0.4,0.0,0.0,0.0,0.0,,0.0
2009-07-25,0.0,0.2,0.0,0.0,0.0,,0.0
2009-07-26,2.4,0.0,0.0,0.0,0.0,0.6,0.4
2009-07-27,0.2,0.2,0.2,0.0,0.0,0.2,0.0
2009-07-28,3.6,5.0,1.0,1.6,0.6,1.8,2.0
2009-07-29,6.8,4.6,1.8,3.2,0.0,2.0,0.6
2009-07-30,0.0,0.2,0.2,0.2,0.0,0.0,0.0
2009-07-31,0.2,17.4,4.6,8.6,0.0,0.0,0.0
2009-08-01,32.4,,46.4,47.4,8.8,,8.8
2009-08-02,42.4,29.2,32.8,,42.8,,34.4
2009-08-03,5.0,0.0,0.0,0.2,0.8,,1.2
2009-08-04,0.0,0.2,0.2,0.2,0.0,,0.4
2009-08-05,0.0,0.2,0.0,0.0,0.0,,0.0
2009-08-06,0.0,0.0,0.0,0.0,1.2,,12.8
2009-08-07,8.6,2.8,2.4,2.6,25.8,,21.2
2009-08-08,11.2,0.2,1.8,11.4,17.0,,17.2
2009-08-09,48.4,0.2,8.0,12.2,23.8,,34.8
2009-08-10,8.8,0.2,2.4,1.4,28.0,,30.8
2009-08-11,7.6,0.2,0.4,0.2,0.4,,0.8
2009-08-12,0.0,0.2,0.0,0.2,0.0,,0.0
2009-08-13,0.0,0.0,0.0,0.0,0.0,,0.2
2009-08-14,0.0,0.2,0.0,0.0,0.0,,0.0
2009-08-15,0.0,0.0,0.0,0.0,0.0,,0.0
2009-08-16,0.2,0.0,0.0,0.0,0.0,,0.0
2009-08-17,0.0,12.0,10.4,14.0,9.4,,5.6
2009-08-18,39.6,16.2,22.0,21.8,8.8,,13.8
2009-08-19,25.4,18.2,32.2,41.8,38.0,,29.0
2009-08-20,17.0,0.8,0.2,0.2,0.6,,0.0
2009-08-21,1.4,0.4,0.0,0.0,2.0,,2.4
2009-08-22,1.4,0.0,0.0,0.0,0.0,,0.0
2009-08-23,2.2,0.0,0.0,0.0,0.0,,0.0
2009-08-24,0.2,0.2,0.8,0.0,0.0,,0.0
2009-08-25,5.8,0.6,0.0,0.0,0.0,,0.0
2009-08-26,0.2,0.2,0.0,0.0,0.0,,0.2
2009-08-27,0.0,0.0,0.0,0.0,0.0,,0.0
2009-08-28,0.0,0.2,0.2,0.0,0.0,,0.0
2009-08-29,0.0,0.2,0.0,0.0,0.0,,0.2
2009-08-30,0.0,0.0,0.0,0.0,0.0,,0.0
2009-08-31,0.0,0.2,0.0,0.0,0.0,,0.0
2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-02,8.2,0.0,0.0,0.0,1.8,12.6,20.8
2009-09-03,28.4,15.4,7.6,21.6,25.6,26.4,45.2
2009-09-04,9.2,30.6,19.6,24.6,14.4,7.4,9.8
2009-09-05,0.0,0.2,0.0,0.0,0.2,0.0,0.2
2009-09-06,0.8,0.0,0.2,0.0,0.0,0.2,0.0
2009-09-07,0.8,0.2,0.0,0.0,1.4,0.0,0.2
2009-09-08,30.8,21.0,,39.6,,37.8,45.8
2009-09-09,19.6,13.8,17.8,24.6,10.2,18.0,16.8
2009-09-10,56.0,1.6,18.2,24.8,36.4,26.4,51.0
2009-09-11,9.6,0.0,0.0,19.4,19.2,17.8,25.6
2009-09-12,35.4,37.8,35.4,37.8,,37.0,
2009-09-13,11.0,10.4,11.0,6.0,6.0,11.4,6.6
2009-09-14,11.2,0.0,0.0,0.2,0.2,0.2,1.2
2009-09-15,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-16,0.0,0.0,0.0,0.0,0.0,0.2,0.2
2009-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-18,20.2,0.0,8.0,2.4,31.0,34.4,38.2
2009-09-19,23.6,21.4,17.8,23.0,15.2,12.8,13.6
2009-09-20,0.0,0.2,0.0,0.0,0.0,0.2,0.0
2009-09-21,0.2,0.2,0.0,0.0,0.0,0.0,0.0
2009-09-22,3.4,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-23,3.2,19.6,20.2,47.0,18.6,15.4,18.2
2009-09-24,4.0,5.6,1.0,0.8,3.2,4.2,10.0
2009-09-25,6.6,0.0,0.0,0.2,0.0,0.0,0.0
2009-09-26,2.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-27,21.0,0.0,20.6,12.0,23.6,13.8,18.8
2009-09-28,,,,,,,
2009-09-29,7.0,4.0,3.8,6.0,1.4,3.8,3.6
2009-09-30,1.6,0.2,0.2,0.0,0.0,0.2,0.2
2009-10-01,12.8,11.4,10.0,5.0,8.4,10.4,29.2
2009-10-02,17.8,2.0,4.0,8.4,3.2,14.8,6.6
2009-10-03,0.4,0.0,0.0,0.0,0.0,0.2,0.2
2009-10-04,0.4,0.0,0.0,0.0,0.0,0.2,0.0
2009-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-06,12.2,10.2,8.4,18.6,24.2,25.0,19.4
2009-10-08,6.2,0.2,0.0,0.0,0.8,0.0,0.0
2009-10-09,1.0,0.0,0.0,0.0,0.0,0.8,0.0
2009-10-10,1.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-12,31.0,,38.4,,,36.8,
2009-10-13,10.4,0.4,0.4,0.4,8.4,2.8,1.4
2009-10-14,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2009-10-15,24.2,33.0,36.0,13.4,11.8,15.0,28.4
2009-10-16,5.4,4.6,0.4,1.2,0.0,0.0,0.0
2009-10-17,27.4,24.8,11.4,12.6,1.0,13.0,1.0
2009-10-18,2.4,4.8,0.4,3.2,0.0,0.2,0.0
2009-10-19,1.4,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-20,2.6,0.0,0.2,0.8,1.2,0.2,0.0
2009-10-21,1.0,0.0,0.0,0.0,0.0,0.2,0.2
2009-10-22,11.4,14.4,7.0,23.2,5.0,9.4,29.8
2009-10-23,3.0,0.2,0.0,0.0,0.2,0.0,0.2
2009-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2009-10-25,6.8,7.8,1.2,9.8,20.0,0.6,8.8
2009-10-26,6.4,0.0,0.0,0.2,0.0,0.0,0.0
2009-10-27,3.6,0.0,0.0,0.0,0.2,0.0,3.4
2009-10-28,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-30,0.0,0.4,0.0,0.0,0.0,0.0,0.0
2009-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-04,0.0,0.0,0.0,0.0,19.2,0.0,0.8
2009-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-06,0.0,3.2,1.0,15.2,4.8,0.0,5.4
